date,tipe,provinsi,kabupaten,nilai_idr_bn
1998-09-01,Foreign,Central Java,Demak,0.8994
1998-09-01,Foreign,Central Java,Purbalingga,0.82
1998-09-01,Foreign,Central Sulawesi,Banggai,3.635
1998-09-01,Foreign,East Java,Gresik,4.0803
1998-09-01,Foreign,East Java,Kediri,0.62
1998-09-01,Foreign,East Java,Pasuruan,5.5
1998-09-01,Foreign,Lampung,Central Lampung,47.2265
1998-09-01,Foreign,North Sumatera,Deli Serdang,0.6065
1998-09-01,Foreign,North Sumatera,Labuhanbatu,8.5698
1998-09-01,Foreign,North Sumatera,Simalungun,6.9813
1998-09-01,Foreign,South Sumatera,Musi Banyuasin,0.9715
1998-09-01,Foreign,South Sumatera,Ogan Komering Ilir,0.0002
1998-09-01,Foreign,West Java,Bandung,26.0152
1998-09-01,Foreign,West Java,Bekasi,89.4842
1998-09-01,Foreign,West Java,Bogor,3.3044
1998-09-01,Foreign,West Java,Karawang,63.2779
1998-09-01,Foreign,West Java,Purwakarta,104.1739
1998-09-01,Foreign,West Java,Subang,2185.0
1998-09-01,Foreign,West Java,Sukabumi,11.4914
1998-09-01,Foreign,West Sumatera,Sijunjung,4.6724
1998-12-01,Foreign,Bali,Badung,0.3707
1998-12-01,Foreign,Bali,Klungkung,0.95
1998-12-01,Foreign,Banten,Serang,321.6575
1998-12-01,Foreign,Banten,Tangerang,5778.245
1998-12-01,Foreign,Central Java,Semarang,0.4389
1998-12-01,Foreign,Central Kalimantan,West Kotawaringin,0.963
1998-12-01,Foreign,Central Sulawesi,Poso,3.95
1998-12-01,Foreign,East Java,Gresik,28.7961
1998-12-01,Foreign,East Java,Jombang,5.3
1998-12-01,Foreign,East Java,Lumajang,0.401
1998-12-01,Foreign,East Java,Madiun,8.0797
1998-12-01,Foreign,East Java,Mojokerto,3.1091
1998-12-01,Foreign,East Java,Pasuruan,3.5842
1998-12-01,Foreign,East Java,Sidoarjo,26.413
1998-12-01,Foreign,North Sumatera,Deli Serdang,0.2223
1998-12-01,Foreign,North Sumatera,Labuhanbatu,2.925
1998-12-01,Foreign,Papua,Jayapura,0.1175
1998-12-01,Foreign,Riau,Bengkalis,0.0633
1998-12-01,Foreign,Riau Islands,Bintan,1.753
1998-12-01,Foreign,South Sumatera,Musi Banyuasin,0.4627
1998-12-01,Foreign,West Java,Bandung,1.2117
1998-12-01,Foreign,West Java,Bekasi,235.9617
1998-12-01,Foreign,West Java,Bogor,74.2158
1998-12-01,Foreign,West Java,Cirebon,0.0763
1998-12-01,Foreign,West Java,Karawang,120.3978
1998-12-01,Foreign,West Java,Purwakarta,18.0741
1998-12-01,Foreign,West Kalimantan,Mempawah,3.691
1998-12-01,Foreign,West Nusa Tenggara,West Lombok,21.05
1999-03-01,Foreign,Bali,Badung,1.2967
1999-03-01,Foreign,Bali,Gianyar,0.14
1999-03-01,Foreign,Banten,Serang,230.8834
1999-03-01,Foreign,Banten,Tangerang,9.1185
1999-03-01,Foreign,Central Java,Jepara,0.5074
1999-03-01,Foreign,Central Java,Klaten,0.7932
1999-03-01,Foreign,East Java,Banyuwangi,0.35
1999-03-01,Foreign,East Java,Mojokerto,13.7231
1999-03-01,Foreign,East Java,Sidoarjo,6.7553
1999-03-01,Foreign,Jambi,Sarolangun,0.3338
1999-03-01,Foreign,North Sulawesi,Minahasa,0.4425
1999-03-01,Foreign,North Sumatera,Asahan,6.9813
1999-03-01,Foreign,Riau Islands,Bintan,149.463
1999-03-01,Foreign,South Sumatera,Musi Banyuasin,4.441
1999-03-01,Foreign,West Java,Bandung,11.701
1999-03-01,Foreign,West Java,Bekasi,363.8318
1999-03-01,Foreign,West Java,Bogor,100.7729
1999-03-01,Foreign,West Java,Karawang,30.101
1999-03-01,Foreign,West Java,Purwakarta,110.4524
1999-03-01,Foreign,West Java,Sukabumi,0.076
1999-03-01,Foreign,West Java,Sumedang,4.02
1999-03-01,Foreign,West Papua,Fak Fak,100.0
1999-06-01,Foreign,Bali,Badung,1.1824
1999-06-01,Foreign,Bali,Gianyar,0.092
1999-06-01,Foreign,Bali,Jembrana,0.5284
1999-06-01,Foreign,Bali,Karangasem,0.54
1999-06-01,Foreign,Banten,Serang,0.021
1999-06-01,Foreign,Banten,Tangerang,1.375
1999-06-01,Foreign,DI Yogyakarta,Bantul,0.25
1999-06-01,Foreign,East Java,Gresik,113.43
1999-06-01,Foreign,East Java,Jombang,2.8841
1999-06-01,Foreign,East Java,Malang,4.209
1999-06-01,Foreign,East Java,Mojokerto,12.167
1999-06-01,Foreign,East Java,Pasuruan,1.4825
1999-06-01,Foreign,East Java,Sidoarjo,3.0934
1999-06-01,Foreign,Lampung,Central Lampung,4.0866
1999-06-01,Foreign,Maluku,Central Maluku,0.366
1999-06-01,Foreign,North Maluku,West Halmahera,0.5
1999-06-01,Foreign,North Sulawesi,Minahasa,0.3125
1999-06-01,Foreign,North Sumatera,Asahan,2075.4426
1999-06-01,Foreign,North Sumatera,Deli Serdang,1.559
1999-06-01,Foreign,Riau,Bengkalis,7.8307
1999-06-01,Foreign,South Sulawesi,Wajo,184.48
1999-06-01,Foreign,West Java,Bandung,2.6268
1999-06-01,Foreign,West Java,Bekasi,132.9816
1999-06-01,Foreign,West Java,Bogor,18.8271
1999-06-01,Foreign,West Java,Cianjur,0.794
1999-06-01,Foreign,West Java,Cirebon,10.2318
1999-06-01,Foreign,West Java,Karawang,40.3436
1999-06-01,Foreign,West Java,Purwakarta,1.2686
1999-06-01,Foreign,West Java,Sukabumi,54.352
1999-06-01,Foreign,West Sumatera,Padang Pariaman,4.2382
1999-09-01,Foreign,Aceh,North Aceh,257.003
1999-09-01,Foreign,Bali,Badung,1.2275
1999-09-01,Foreign,Bali,Gianyar,0.335
1999-09-01,Foreign,Banten,Serang,3.5797
1999-09-01,Foreign,Banten,Tangerang,67.3424
1999-09-01,Foreign,Central Java,Demak,12.164
1999-09-01,Foreign,Central Java,Semarang,0.125
1999-09-01,Foreign,DI Yogyakarta,Bantul,0.2725
1999-09-01,Foreign,DI Yogyakarta,Sleman,9.89
1999-09-01,Foreign,East Java,Gresik,26010.3079
1999-09-01,Foreign,East Java,Mojokerto,0.8502
1999-09-01,Foreign,East Java,Pasuruan,1077.1428
1999-09-01,Foreign,East Java,Sidoarjo,49.3378
1999-09-01,Foreign,Lampung,Central Lampung,5.5633
1999-09-01,Foreign,North Sumatera,Deli Serdang,8.8116
1999-09-01,Foreign,West Java,Bandung,10.175
1999-09-01,Foreign,West Java,Bekasi,162.1852
1999-09-01,Foreign,West Java,Bogor,74.4829
1999-09-01,Foreign,West Java,Karawang,5.0363
1999-09-01,Foreign,West Java,Purwakarta,46.4033
1999-09-01,Foreign,West Java,Subang,23.0748
1999-09-01,Foreign,West Java,Sukabumi,54.575
1999-09-01,Foreign,West Java,Sumedang,2.5545
1999-09-01,Foreign,West Nusa Tenggara,Bima,1.4158
1999-12-01,Foreign,Bali,Badung,3.0763
1999-12-01,Foreign,Banten,Serang,213.7235
1999-12-01,Foreign,Banten,Tangerang,11.1946
1999-12-01,Foreign,Central Java,Magelang,17.108
1999-12-01,Foreign,Central Java,Rembang,0.095
1999-12-01,Foreign,Central Sulawesi,Poso,579.1986
1999-12-01,Foreign,East Java,Banyuwangi,1.334
1999-12-01,Foreign,East Java,Gresik,2.884
1999-12-01,Foreign,East Java,Mojokerto,39.7964
1999-12-01,Foreign,East Java,Pasuruan,12.7809
1999-12-01,Foreign,East Java,Sidoarjo,4.5354
1999-12-01,Foreign,East Java,Situbondo,0.1265
1999-12-01,Foreign,East Java,Sumenep,0.3835
1999-12-01,Foreign,Lampung,Central Lampung,4.7813
1999-12-01,Foreign,North Sumatera,Deli Serdang,38.0133
1999-12-01,Foreign,South Kalimantan,Barito Kuala,5.5
1999-12-01,Foreign,South Kalimantan,Kotabaru,128.7
1999-12-01,Foreign,South Sulawesi,Bulukumba,0.5263
1999-12-01,Foreign,West Java,Bandung,15.2522
1999-12-01,Foreign,West Java,Bekasi,315.6559
1999-12-01,Foreign,West Java,Bogor,58.1269
1999-12-01,Foreign,West Java,Karawang,58.1404
2000-03-01,Foreign,Bali,Jembrana,0.5552
2000-03-01,Foreign,Bangka Belitung,Belitung,0.0046
2000-03-01,Foreign,Banten,Serang,299.2356
2000-03-01,Foreign,Banten,Tangerang,6.8317
2000-03-01,Foreign,Central Java,Semarang,57.9989
2000-03-01,Foreign,Central Kalimantan,East Kotawaringin,2.75
2000-03-01,Foreign,East Java,Gresik,236.597
2000-03-01,Foreign,East Java,Mojokerto,7.3862
2000-03-01,Foreign,East Java,Pasuruan,25.4058
2000-03-01,Foreign,East Java,Sidoarjo,4.8697
2000-03-01,Foreign,Jambi,Tebo,11.7279
2000-03-01,Foreign,North Sumatera,Deli Serdang,1.7887
2000-03-01,Foreign,Papua,Biak Numfor,0.5405
2000-03-01,Foreign,Riau,Bengkalis,5.2209
2000-03-01,Foreign,Riau Islands,Bintan,234.442
2000-03-01,Foreign,South West Papua,Sorong,3.649
2000-03-01,Foreign,West Java,Bandung,2.2724
2000-03-01,Foreign,West Java,Bekasi,69.3919
2000-03-01,Foreign,West Java,Bogor,0.9501
2000-03-01,Foreign,West Java,Cirebon,18.3608
2000-03-01,Foreign,West Java,Karawang,40.2333
2000-03-01,Foreign,West Java,Purwakarta,2.4229
2000-03-01,Foreign,West Sumatera,South Pesisir,0.5698
2000-06-01,Foreign,Bali,Badung,37.7477
2000-06-01,Foreign,Bali,Bangli,0.11
2000-06-01,Foreign,Bali,Gianyar,0.275
2000-06-01,Foreign,Banten,Serang,4.502
2000-06-01,Foreign,Banten,Tangerang,65.9679
2000-06-01,Foreign,Central Java,Demak,0.95
2000-06-01,Foreign,Central Java,Semarang,24.144
2000-06-01,Foreign,East Java,Gresik,2.08
2000-06-01,Foreign,East Java,Malang,0.4
2000-06-01,Foreign,East Java,Mojokerto,5.5243
2000-06-01,Foreign,East Java,Pasuruan,7.3202
2000-06-01,Foreign,East Java,Probolinggo,2543.933
2000-06-01,Foreign,East Java,Sidoarjo,1.0976
2000-06-01,Foreign,East Nusa Tenggara,Manggarai,0.1
2000-06-01,Foreign,Gorontalo,Gorontalo,0.1887
2000-06-01,Foreign,Lampung,Central Lampung,26.296
2000-06-01,Foreign,North Sumatera,Karo,2.0
2000-06-01,Foreign,Riau Islands,Bintan,129.9508
2000-06-01,Foreign,South West Papua,Sorong,1.8127
2000-06-01,Foreign,West Java,Bandung,5.5
2000-06-01,Foreign,West Java,Bekasi,234.8703
2000-06-01,Foreign,West Java,Bogor,1.76
2000-06-01,Foreign,West Java,Indramayu,13.05
2000-06-01,Foreign,West Java,Karawang,283.0701
2000-06-01,Foreign,West Java,Purwakarta,0.3684
2000-09-01,Foreign,Bali,Badung,5.2563
2000-09-01,Foreign,Bangka Belitung,Bangka,0.0037
2000-09-01,Foreign,Banten,Serang,156.5018
2000-09-01,Foreign,Banten,Tangerang,181.5515
2000-09-01,Foreign,Central Java,Semarang,7.4683
2000-09-01,Foreign,Central Papua,Mimika,373.452
2000-09-01,Foreign,East Java,Banyuwangi,0.1
2000-09-01,Foreign,East Java,Gresik,745.1013
2000-09-01,Foreign,East Java,Mojokerto,13.9
2000-09-01,Foreign,East Java,Pasuruan,56.7294
2000-09-01,Foreign,East Java,Probolinggo,0.4993
2000-09-01,Foreign,Lampung,South Lampung,7.0524
2000-09-01,Foreign,North Sumatera,Deli Serdang,1.3
2000-09-01,Foreign,Papua,Biak Numfor,38.1899
2000-09-01,Foreign,Riau,Kampar,0.9095
2000-09-01,Foreign,Riau,Pelalawan,0.8229
2000-09-01,Foreign,South East Sulawesi,Buton,0.5266
2000-09-01,Foreign,South East Sulawesi,Wakatobi,0.5266
2000-09-01,Foreign,West Java,Bandung,6.597
2000-09-01,Foreign,West Java,Bekasi,188.5746
2000-09-01,Foreign,West Java,Bogor,378.4707
2000-09-01,Foreign,West Java,Indramayu,0.0001
2000-09-01,Foreign,West Java,Karawang,106.7386
2000-09-01,Foreign,West Java,Purwakarta,60.706
2000-09-01,Foreign,West Java,Subang,1.7089
2000-09-01,Foreign,West Java,Sukabumi,1.8
2000-09-01,Foreign,West Java,Sumedang,13.4703
2000-09-01,Foreign,West Sumatera,Padang Pariaman,9.1406
2000-12-01,Foreign,Bali,Badung,0.491
2000-12-01,Foreign,Bali,Gianyar,1333.2023
2000-12-01,Foreign,Bali,Tabanan,0.484
2000-12-01,Foreign,Banten,Serang,8.4472
2000-12-01,Foreign,Banten,Tangerang,67.5072
2000-12-01,Foreign,Central Java,Cilacap,0.2332
2000-12-01,Foreign,Central Java,Jepara,0.2
2000-12-01,Foreign,Central Java,Semarang,0.4027
2000-12-01,Foreign,Central Java,Wonogiri,0.471
2000-12-01,Foreign,Central Java,Wonosobo,0.5722
2000-12-01,Foreign,Central Sulawesi,Banggai,0.0864
2000-12-01,Foreign,DI Yogyakarta,Sleman,0.175
2000-12-01,Foreign,East Java,Banyuwangi,0.49
2000-12-01,Foreign,East Java,Gresik,7.1176
2000-12-01,Foreign,East Java,Lamongan,11.853
2000-12-01,Foreign,East Java,Malang,4.0945
2000-12-01,Foreign,East Java,Mojokerto,37.824
2000-12-01,Foreign,East Java,Pasuruan,69.9034
2000-12-01,Foreign,East Java,Sidoarjo,18.9
2000-12-01,Foreign,East Nusa Tenggara,Kupang,6.0
2000-12-01,Foreign,Gorontalo,Gorontalo,0.1712
2000-12-01,Foreign,Lampung,Central Lampung,6.8286
2000-12-01,Foreign,Maluku,South East Maluku,1.0
2000-12-01,Foreign,North Sumatera,Deli Serdang,0.407
2000-12-01,Foreign,North Sumatera,Simalungun,0.739
2000-12-01,Foreign,North Sumatera,Toba Samosir,0.37
2000-12-01,Foreign,Papua,Yapen Islands,86.81
2000-12-01,Foreign,Papua,Yapen Waropen,86.81
2000-12-01,Foreign,South East Sulawesi,Muna,0.467
2000-12-01,Foreign,West Java,Bandung,23.9741
2000-12-01,Foreign,West Java,Bekasi,313.8283
2000-12-01,Foreign,West Java,Bogor,50.3587
2000-12-01,Foreign,West Java,Karawang,203.2701
2000-12-01,Foreign,West Java,Purwakarta,30.1201
2000-12-01,Foreign,West Java,Subang,5.855
2000-12-01,Foreign,West Java,Tasikmalaya,0.1353
2000-12-01,Foreign,West Kalimantan,Ketapang,38.2824
2000-12-01,Foreign,West Nusa Tenggara,Sumbawa,0.2
2001-03-01,Foreign,Bali,Badung,19.811
2001-03-01,Foreign,Bali,Buleleng,0.17
2001-03-01,Foreign,Bali,Gianyar,0.25
2001-03-01,Foreign,Bali,Karangasem,2.244
2001-03-01,Foreign,Bali,Tabanan,0.201
2001-03-01,Foreign,Banten,Serang,69.9719
2001-03-01,Foreign,Banten,Tangerang,39.1408
2001-03-01,Foreign,Bengkulu,North Bengkulu,12.549
2001-03-01,Foreign,Central Java,Jepara,1.1552
2001-03-01,Foreign,Central Java,Purbalingga,3000.0
2001-03-01,Foreign,Central Java,Wonogiri,3.14
2001-03-01,Foreign,East Java,Banyuwangi,0.3731
2001-03-01,Foreign,East Java,Gresik,1.0
2001-03-01,Foreign,East Java,Pasuruan,31.8701
2001-03-01,Foreign,East Java,Probolinggo,1719.095
2001-03-01,Foreign,East Java,Sidoarjo,1.9908
2001-03-01,Foreign,East Nusa Tenggara,East Flores,4.499
2001-03-01,Foreign,Lampung,Central Lampung,4.8396
2001-03-01,Foreign,Lampung,South Lampung,0.8679
2001-03-01,Foreign,North Sulawesi,Bolaang Mangondow,2.8
2001-03-01,Foreign,North Sumatera,Deli Serdang,1.0
2001-03-01,Foreign,Riau,Bengkalis,195.272
2001-03-01,Foreign,South Kalimantan,Barito Kuala,2.2919
2001-03-01,Foreign,West Java,Bandung,95.2529
2001-03-01,Foreign,West Java,Bekasi,39.2066
2001-03-01,Foreign,West Java,Bogor,6.315
2001-03-01,Foreign,West Java,Karawang,22.0789
2001-03-01,Foreign,West Java,Purwakarta,23.031
2001-06-01,Foreign,Bali,Badung,4.262
2001-06-01,Foreign,Bali,Gianyar,0.25
2001-06-01,Foreign,Banten,Serang,170.9442
2001-06-01,Foreign,Banten,Tangerang,0.9203
2001-06-01,Foreign,Central Java,Jepara,0.225
2001-06-01,Foreign,Central Java,Semarang,14.8215
2001-06-01,Foreign,East Java,Malang,0.546
2001-06-01,Foreign,East Java,Mojokerto,9.3526
2001-06-01,Foreign,East Java,Pasuruan,5.9039
2001-06-01,Foreign,East Java,Sidoarjo,0.027
2001-06-01,Foreign,West Java,Bandung,4.9692
2001-06-01,Foreign,West Java,Bekasi,96.5581
2001-06-01,Foreign,West Java,Bogor,2.0674
2001-06-01,Foreign,West Java,Karawang,36.7043
2001-06-01,Foreign,West Java,Purwakarta,1.3601
2001-06-01,Foreign,West Nusa Tenggara,Dompu,0.2703
2001-09-01,Foreign,Bali,Badung,0.1683
2001-09-01,Foreign,Banten,Serang,15.647
2001-09-01,Foreign,Banten,Tangerang,22.1998
2001-09-01,Foreign,Bengkulu,Rejang Lebong,0.8158
2001-09-01,Foreign,Central Java,Demak,0.4531
2001-09-01,Foreign,Central Java,Jepara,3.6581
2001-09-01,Foreign,Central Java,Kudus,0.1651
2001-09-01,Foreign,Central Java,Purbalingga,0.0377
2001-09-01,Foreign,East Java,Pasuruan,29.0531
2001-09-01,Foreign,East Java,Sidoarjo,5.25
2001-09-01,Foreign,Lampung,Central Lampung,22.7275
2001-09-01,Foreign,North Sumatera,Deli Serdang,20.0125
2001-09-01,Foreign,North Sumatera,South Tapanuli,7.3742
2001-09-01,Foreign,Riau,Siak,0.3158
2001-09-01,Foreign,South Kalimantan,Barito Kuala,44.07
2001-09-01,Foreign,South Kalimantan,Kotabaru,44.07
2001-09-01,Foreign,South Sumatera,Muara Enim,0.0271
2001-09-01,Foreign,South Sumatera,Musi Banyuasin,5.2342
2001-09-01,Foreign,West Java,Bekasi,215.0282
2001-09-01,Foreign,West Java,Bogor,3.3777
2001-09-01,Foreign,West Java,Cirebon,24.4772
2001-09-01,Foreign,West Java,Karawang,70.8085
2001-09-01,Foreign,West Java,Purwakarta,9.629
2001-09-01,Foreign,West Papua,Manokwari,24.77
2001-12-01,Foreign,Bali,Badung,0.9336
2001-12-01,Foreign,Banten,Serang,101.2424
2001-12-01,Foreign,Banten,Tangerang,171.3942
2001-12-01,Foreign,Central Java,Jepara,0.4139
2001-12-01,Foreign,Central Java,Magelang,2.127
2001-12-01,Foreign,East Java,Gresik,4.55
2001-12-01,Foreign,East Java,Mojokerto,1.9322
2001-12-01,Foreign,East Java,Sidoarjo,3.14
2001-12-01,Foreign,East Nusa Tenggara,East Flores,0.82
2001-12-01,Foreign,North Sumatera,Deli Serdang,0.839
2001-12-01,Foreign,Riau,Siak,1.9656
2001-12-01,Foreign,Riau Islands,Bintan,0.11
2001-12-01,Foreign,West Java,Bandung,0.1
2001-12-01,Foreign,West Java,Bekasi,69.1296
2001-12-01,Foreign,West Java,Bogor,2.7428
2001-12-01,Foreign,West Java,Karawang,1.9
2001-12-01,Foreign,West Java,Purwakarta,0.62
2001-12-01,Foreign,West Kalimantan,Sanggau,34.4442
2002-03-01,Foreign,Bali,Badung,0.0931
2002-03-01,Foreign,Banten,Serang,105.0004
2002-03-01,Foreign,Banten,Tangerang,45.573
2002-03-01,Foreign,Central Java,Cilacap,2.5
2002-03-01,Foreign,Central Java,Purbalingga,1.0729
2002-03-01,Foreign,Central Java,Semarang,0.656
2002-03-01,Foreign,East Java,Mojokerto,4.3024
2002-03-01,Foreign,East Java,Pasuruan,65.0588
2002-03-01,Foreign,East Java,Probolinggo,8.044
2002-03-01,Foreign,East Kalimantan,Paser,4.3094
2002-03-01,Foreign,West Java,Bandung,1.0
2002-03-01,Foreign,West Java,Bekasi,28.5426
2002-03-01,Foreign,West Java,Bogor,67.0807
2002-03-01,Foreign,West Java,Indramayu,5.5
2002-03-01,Foreign,West Java,Karawang,17.2008
2002-03-01,Foreign,West Java,Sukabumi,0.905
2002-03-01,Foreign,West Java,Sumedang,0.5
2002-06-01,Foreign,Bali,Badung,0.708
2002-06-01,Foreign,Bali,Gianyar,0.14
2002-06-01,Foreign,Banten,Serang,6.0265
2002-06-01,Foreign,Banten,Tangerang,36.5895
2002-06-01,Foreign,Central Java,Semarang,4.3624
2002-06-01,Foreign,Central Java,Temanggung,1.45
2002-06-01,Foreign,East Java,Gresik,0.4157
2002-06-01,Foreign,East Java,Jombang,0.4638
2002-06-01,Foreign,East Java,Mojokerto,0.199
2002-06-01,Foreign,East Java,Pasuruan,1.3347
2002-06-01,Foreign,East Java,Sidoarjo,2.6513
2002-06-01,Foreign,East Kalimantan,Berau,0.5423
2002-06-01,Foreign,East Kalimantan,West Kutai,245.0
2002-06-01,Foreign,North Sumatera,Deli Serdang,21.9365
2002-06-01,Foreign,Riau,Kampar,0.05
2002-06-01,Foreign,South Kalimantan,Barito Kuala,1.7
2002-06-01,Foreign,South Sulawesi,Maros,0.195
2002-06-01,Foreign,West Java,Bandung,1.1422
2002-06-01,Foreign,West Java,Bekasi,55.151
2002-06-01,Foreign,West Java,Bogor,18.3898
2002-06-01,Foreign,West Java,Karawang,6.0275
2002-06-01,Foreign,West Java,Purwakarta,16.3157
2002-06-01,Foreign,West Nusa Tenggara,West Lombok,0.87
2002-09-01,Foreign,Bali,Badung,0.141
2002-09-01,Foreign,Bali,Buleleng,0.7
2002-09-01,Foreign,Bali,Gianyar,0.211
2002-09-01,Foreign,Banten,Serang,0.1875
2002-09-01,Foreign,Banten,Tangerang,1.736
2002-09-01,Foreign,Central Java,Cilacap,1.316
2002-09-01,Foreign,Central Java,Jepara,1.8195
2002-09-01,Foreign,Central Java,Semarang,0.948
2002-09-01,Foreign,Central Kalimantan,Seruyan,51.8057
2002-09-01,Foreign,DI Yogyakarta,Sleman,0.158
2002-09-01,Foreign,East Java,Mojokerto,1.9496
2002-09-01,Foreign,East Java,Pasuruan,3.1907
2002-09-01,Foreign,East Java,Sidoarjo,2.8259
2002-09-01,Foreign,East Kalimantan,Paser,11.85
2002-09-01,Foreign,North Sumatera,Simalungun,2.0
2002-09-01,Foreign,Papua,Jayapura,0.008
2002-09-01,Foreign,South Sulawesi,Luwu,9.038
2002-09-01,Foreign,West Java,Bandung,5.425
2002-09-01,Foreign,West Java,Bekasi,107.6051
2002-09-01,Foreign,West Java,Bogor,7.1364
2002-09-01,Foreign,West Java,Karawang,2.031
2002-09-01,Foreign,West Java,Purwakarta,1.06
2002-09-01,Foreign,West Java,Sukabumi,12.0147
2002-09-01,Foreign,West Nusa Tenggara,West Lombok,0.4024
2002-12-01,Foreign,Bali,Badung,0.1088
2002-12-01,Foreign,Bali,Karangasem,0.158
2002-12-01,Foreign,Banten,Serang,14.8671
2002-12-01,Foreign,Banten,Tangerang,11.0931
2002-12-01,Foreign,Central Java,Jepara,0.315
2002-12-01,Foreign,Central Java,Semarang,0.47
2002-12-01,Foreign,Central Papua,Mimika,4.1
2002-12-01,Foreign,East Java,Malang,8.956
2002-12-01,Foreign,East Java,Mojokerto,1.35
2002-12-01,Foreign,East Java,Pasuruan,11.758
2002-12-01,Foreign,East Java,Sidoarjo,0.5091
2002-12-01,Foreign,East Kalimantan,East Kutai,18.8867
2002-12-01,Foreign,East Kalimantan,Kutai Kartanegara,0.0001
2002-12-01,Foreign,East Kalimantan,Kutai Kartanegara,0.0001
2002-12-01,Foreign,East Kalimantan,Paser,2.1
2002-12-01,Foreign,West Java,Bandung,28.9397
2002-12-01,Foreign,West Java,Bekasi,190.1468
2002-12-01,Foreign,West Java,Bogor,13.5281
2002-12-01,Foreign,West Java,Cirebon,0.1635
2002-12-01,Foreign,West Java,Karawang,22.7494
2002-12-01,Foreign,West Java,Purwakarta,34.215
2002-12-01,Foreign,West Java,Subang,14.8117
2002-12-01,Foreign,West Java,Sukabumi,3.9
2002-12-01,Foreign,West Java,Sumedang,5.3909
2002-12-01,Foreign,West Nusa Tenggara,West Lombok,0.525
2003-03-01,Foreign,Bali,Badung,0.142
2003-03-01,Foreign,Bangka Belitung,Belitung,16.1631
2003-03-01,Foreign,Banten,Serang,4.0
2003-03-01,Foreign,Banten,Tangerang,5.1845
2003-03-01,Foreign,Central Java,Jepara,0.065
2003-03-01,Foreign,Central Kalimantan,West Kotawaringin,51.595
2003-03-01,Foreign,Central Papua,Mimika,4.1
2003-03-01,Foreign,DI Yogyakarta,Bantul,0.432
2003-03-01,Foreign,DI Yogyakarta,Sleman,0.15
2003-03-01,Foreign,East Java,Gresik,0.275
2003-03-01,Foreign,East Java,Mojokerto,0.3284
2003-03-01,Foreign,East Java,Pasuruan,1.0392
2003-03-01,Foreign,East Java,Sidoarjo,0.28
2003-03-01,Foreign,North Sumatera,Deli Serdang,1.62
2003-03-01,Foreign,Riau,Kampar,1.5
2003-03-01,Foreign,Riau,Siak,0.0004
2003-03-01,Foreign,South East Sulawesi,Muna,0.6
2003-03-01,Foreign,South Sumatera,Musi Banyuasin,137.4216
2003-03-01,Foreign,West Java,Bekasi,53.1807
2003-03-01,Foreign,West Java,Bogor,41.1172
2003-03-01,Foreign,West Java,Cirebon,0.5
2003-03-01,Foreign,West Java,Karawang,16.05
2003-03-01,Foreign,West Java,Purwakarta,44.2567
2003-03-01,Foreign,West Java,Sukabumi,1.0527
2003-03-01,Foreign,West Nusa Tenggara,West Lombok,0.6
2003-06-01,Foreign,Bali,Badung,0.076
2003-06-01,Foreign,Banten,Serang,44.0458
2003-06-01,Foreign,Banten,Tangerang,11.0743
2003-06-01,Foreign,Central Java,Jepara,2.35
2003-06-01,Foreign,Central Java,Kudus,1.0
2003-06-01,Foreign,Central Java,Semarang,3.3816
2003-06-01,Foreign,Central Kalimantan,South Barito,7.5
2003-06-01,Foreign,DI Yogyakarta,Bantul,0.7556
2003-06-01,Foreign,DI Yogyakarta,Sleman,1.25
2003-06-01,Foreign,East Java,Banyuwangi,0.24
2003-06-01,Foreign,East Java,Gresik,0.2974
2003-06-01,Foreign,East Java,Pasuruan,8.2765
2003-06-01,Foreign,East Java,Sidoarjo,2.3179
2003-06-01,Foreign,East Kalimantan,Berau,0.7
2003-06-01,Foreign,East Kalimantan,Paser,4.0
2003-06-01,Foreign,North Sumatera,Deli Serdang,1.6005
2003-06-01,Foreign,Riau Islands,Bintan,0.4
2003-06-01,Foreign,South Sumatera,Musi Banyuasin,2.6368
2003-06-01,Foreign,West Java,Bandung,26.4608
